"No.","Time","Source","Destination","Protocol","Length","Info"
"27839","125.515692","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:803::200a","HTTP2","759","HEADERS[1]: GET /v4/threatListUpdates:fetch?$req=ChkKCGNocm9taXVtEg0xMjMuMC42MzEyLjU4GikIBRACGhsKDQgFEAYYASIDMDAxMAEQz4IWGgIYCipw27wiBCABIAIoARopCAEQAhobCg0IARAGGAEiAzAwMTABEJaODhoCGArbMhz-IgQgASACKAEaKQgDEAIaGwoNCAMQBhgBIgMwMDEwARClhQ4aAhgKtBeU9CIEIAEgAigBGigIARAIGhoKDQgBEAgYASIDMDAxMAQQxTgaAhgKjG49kSIEIAEgAigEGikIDxACGhsKDQgPEAYYASIDMDAxMAEQxc4CGgIYCliFdowiBCABIAIoARopCAcQAhobCg0IBxAGGAEiAzAwMTABEMLUDhoCGArmDJCCIgQgASACKAEaJwgJEAIaGQoNCAkQBhgBIgMwMDEwARAjGgIYCl_RllQiBCABIAIoASICCAE=&$ct=application/x-protobuf&key=AIzaSyDGQzx0c0ptZVDriLi9Wblo2voeLnmPq-o"
"27841","125.535761","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","1068","SETTINGS[0], WINDOW_UPDATE[0]"
"27842","125.535762","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","SETTINGS[0]"
"27845","125.535762","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","321","HEADERS[1]: 200 OK"
"27846","125.535763","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"27847","125.535763","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"27848","125.535763","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","[TLS segment of a reassembled PDU]"
"27849","125.535929","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","[TLS segment of a reassembled PDU]"
"27851","125.539188","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:803::200a","HTTP2","117","SETTINGS[0]"
"27854","125.551072","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","[TLS segment of a reassembled PDU]"
"27856","125.551072","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","[TLS segment of a reassembled PDU]"
"27857","125.551072","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","[TLS segment of a reassembled PDU]"
"27858","125.551183","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","2502","[TLS segment of a reassembled PDU]"
"27859","125.551183","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","[TLS segment of a reassembled PDU][TLS segment of a reassembled PDU]"
"27863","125.565214","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","[TLS segment of a reassembled PDU][TLS segment of a reassembled PDU]"
"27864","125.565214","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","[TLS segment of a reassembled PDU][TLS segment of a reassembled PDU]"
"27865","125.565215","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","[TLS segment of a reassembled PDU][TLS segment of a reassembled PDU]"
"27866","125.565215","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","[TLS segment of a reassembled PDU][TLS segment of a reassembled PDU]"
"27867","125.565314","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","[TLS segment of a reassembled PDU][TLS segment of a reassembled PDU]"
"27868","125.565314","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","2502","DATA[1][TLS segment of a reassembled PDU]"
"27869","125.565314","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","[TLS segment of a reassembled PDU][TLS segment of a reassembled PDU]"
"27870","125.565314","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","[TLS segment of a reassembled PDU][TLS segment of a reassembled PDU]"
"27871","125.565348","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","[TLS segment of a reassembled PDU][TLS segment of a reassembled PDU]"
"27875","125.581242","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","[TLS segment of a reassembled PDU][TLS segment of a reassembled PDU]"
"27876","125.581243","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","[TLS segment of a reassembled PDU][TLS segment of a reassembled PDU]"
"27877","125.581243","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","[TLS segment of a reassembled PDU][TLS segment of a reassembled PDU]"
"27879","125.581243","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","2502","DATA[1][TLS segment of a reassembled PDU]"
"27884","125.581414","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","[TLS segment of a reassembled PDU][TLS segment of a reassembled PDU]"
"27885","125.581415","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","[TLS segment of a reassembled PDU][TLS segment of a reassembled PDU]"
"27886","125.581415","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","[TLS segment of a reassembled PDU][TLS segment of a reassembled PDU]"
"27887","125.581415","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","[TLS segment of a reassembled PDU][TLS segment of a reassembled PDU]"
"27889","125.581457","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","[TLS segment of a reassembled PDU][TLS segment of a reassembled PDU]"
"27890","125.581457","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","[TLS segment of a reassembled PDU][TLS segment of a reassembled PDU]"
"27896","125.598977","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","2502","DATA[1][TLS segment of a reassembled PDU]"
"27897","125.598978","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","[TLS segment of a reassembled PDU][TLS segment of a reassembled PDU]"
"27898","125.598978","2a00:1450:400e:803::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","453","DATA[1], PING[0]"
"27901","125.599967","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:803::200a","HTTP2","125","PING[0]"
"28842","133.358967","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:4002:410::200a","HTTP2","235","HEADERS[3]: OPTIONS /$rpc/google.internal.onegoogle.asyncdata.v1.AsyncDataService/GetAsyncData"
"28844","133.359433","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:4002:410::200a","HTTP2","125","PING[0]"
"28953","133.380256","2a00:1450:4002:410::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"28967","133.394597","2a00:1450:4002:410::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","176","HEADERS[3]: 200 OK"
"28969","133.394959","2a00:1450:4002:410::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","DATA[3]"
"28970","133.394959","2a00:1450:4002:410::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"28975","133.396759","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:4002:410::200a","HTTP2","125","PING[0]"
"34739","135.365011","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:805::200a","HTTP2","231","HEADERS[9]: OPTIONS /$rpc/google.internal.apps.addons.v1.AddOnService/ListInstallations"
"34741","135.365452","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:805::200a","HTTP2","125","PING[0]"
"34773","135.372630","2a00:1450:400e:805::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"34905","135.469475","2a00:1450:400e:805::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","175","HEADERS[9]: 200 OK"
"34907","135.470019","2a00:1450:400e:805::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","DATA[9]"
"34909","135.470552","2a00:1450:400e:805::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"34914","135.472148","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:805::200a","HTTP2","125","PING[0]"
"35188","144.119680","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80f::200a","TLSv1.3","701","Client Hello (SNI=espresso-pa.clients6.google.com)"
"35207","144.129758","2a00:1450:400e:80f::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","3710","Server Hello, Change Cipher Spec"
"35209","144.129758","2a00:1450:400e:80f::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2838","Encrypted Extensions, Certificate, Certificate Verify, Finished"
"35222","144.135781","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80f::200a","TLSv1.3","160","Change Cipher Spec, Encrypted Extensions, Finished"
"35223","144.135922","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80f::200a","HTTP2","178","Magic, SETTINGS[0], WINDOW_UPDATE[0]"
"35225","144.136236","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80f::200a","HTTP2","574","HEADERS[1]: OPTIONS /v1/prewarm?key=AIzaSyCmh4zG9srkxnlT2O2FRJLrxBOBRaWWxNk&alt=protojson"
"35231","144.143082","2a00:1450:400e:80f::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","1076","SETTINGS[0], WINDOW_UPDATE[0]"
"35232","144.143082","2a00:1450:400e:80f::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","SETTINGS[0]"
"35239","144.148402","2a00:1450:400e:80f::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","553","HEADERS[1]: 200 OK"
"35240","144.148402","2a00:1450:400e:80f::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","DATA[1]"
"35241","144.148402","2a00:1450:400e:80f::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"35243","144.150176","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80f::200a","HTTP2","117","SETTINGS[0]"
"35244","144.150221","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80f::200a","HTTP2","125","PING[0]"
"35318","151.518155","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80d::200e","HTTP2","530","HEADERS[3]: POST /u/0/widget/account?amb=1&sea=1&origin=https%3A%2F%2Fdrive.google.com&cn=account&pid=49&spid=49"
"35319","151.518237","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80d::200e","HTTP2","994","DATA[3] (application/x-www-form-urlencoded)"
"35322","151.525285","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"35335","151.574979","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"35336","151.574979","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","204","HEADERS[3]: 200 OK"
"35339","151.575227","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"35340","151.575228","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"35343","151.575758","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","3710","[TLS segment of a reassembled PDU]"
"35345","151.576835","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","4536","[TLS segment of a reassembled PDU]"
"35347","151.577581","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","3150","DATA[3]"
"35348","151.577581","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","4918","[TLS segment of a reassembled PDU]"
"35351","151.578548","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","1355","DATA[3]"
"35353","151.579888","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"35354","151.579888","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"35355","151.579889","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"35359","151.580282","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","708","DATA[3]"
"35360","151.580282","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","332","DATA[3] (text/html)"
"35361","151.580282","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"35365","151.582134","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80d::200e","HTTP2","121","WINDOW_UPDATE[0]"
"35366","151.582223","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80d::200e","HTTP2","125","PING[0]"
"36534","166.800430","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80f::200a","HTTP2","180","HEADERS[3]: POST /v1:GetModels?key=AIzaSyDGQzx0c0ptZVDriLi9Wblo2voeLnmPq-o"
"36535","166.800592","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80f::200a","HTTP2","915","DATA[3]"
"36539","166.808809","2a00:1450:400e:80f::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"36546","166.817984","2a00:1450:400e:80f::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","163","HEADERS[3]: 403 Forbidden"
"36547","166.817985","2a00:1450:400e:80f::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","709","DATA[3]"
"36548","166.817985","2a00:1450:400e:80f::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","202","DATA[3]"
"36549","166.817985","2a00:1450:400e:80f::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"36552","166.822548","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80f::200a","HTTP2","121","WINDOW_UPDATE[0]"
"36553","166.822606","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80f::200a","HTTP2","125","PING[0]"
"36798","175.572568","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80d::200e","HTTP2","547","HEADERS[5]: GET /accounts/ClearSID?zx=539358357"
"36799","175.572901","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80d::200e","HTTP2","125","PING[0]"
"36803","175.582703","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"36812","175.595675","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"36813","175.595675","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","605","HEADERS[5]: 200 OK"
"36814","175.595675","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","152","DATA[5]"
"36815","175.595675","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","DATA[5] (GIF87a)"
"36816","175.595675","2a00:1450:400e:80d::200e","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"36823","175.598177","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80d::200e","HTTP2","121","WINDOW_UPDATE[0]"
"36824","175.598196","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:400e:80d::200e","HTTP2","125","PING[0]"
"37735","176.245947","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:4002:414::200a","TLSv1.3","630","Client Hello (SNI=translate.googleapis.com)"
"37799","176.281824","2a00:1450:4002:414::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","2502","Server Hello, Change Cipher Spec"
"37801","176.281824","2a00:1450:4002:414::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","109","Encrypted Extensions, Certificate, Certificate Verify, Finished"
"37808","176.285298","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:4002:414::200a","TLSv1.3","160","Change Cipher Spec, Encrypted Extensions, Finished"
"37823","176.287774","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:4002:414::200a","HTTP2","178","Magic, SETTINGS[0], WINDOW_UPDATE[0]"
"37824","176.288171","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:4002:414::200a","HTTP2","355","HEADERS[1]: GET /translate_a/l?client=chrome&hl=en&key=AIzaSyDGQzx0c0ptZVDriLi9Wblo2voeLnmPq-o"
"37828","176.308156","2a00:1450:4002:414::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","1062","SETTINGS[0], WINDOW_UPDATE[0]"
"37829","176.308156","2a00:1450:4002:414::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","117","SETTINGS[0]"
"37831","176.308487","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:4002:414::200a","HTTP2","117","SETTINGS[0]"
"37835","176.334243","2a00:1450:4002:414::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","1024","HEADERS[1]: 200 OK"
"37836","176.334244","2a00:1450:4002:414::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","TLSv1.3","1294","[TLS segment of a reassembled PDU]"
"37837","176.334244","2a00:1450:4002:414::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","162","DATA[1]"
"37839","176.335266","2a00:1450:4002:414::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","195","DATA[1]"
"37840","176.335266","2a00:1450:4002:414::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2/JSON","261","DATA[1], JSON (application/json)"
"37841","176.335266","2a00:1450:4002:414::200a","2001:6a8:3081:6f14:5466:8764:98d4:f811","HTTP2","125","PING[0]"
"37843","176.336020","2001:6a8:3081:6f14:5466:8764:98d4:f811","2a00:1450:4002:414::200a","HTTP2","125","PING[0]"
